BVP,start_time_unix,sampling_rate
-28.27,1629130737.0,64.0
-31.63,1629130737.0,64.0
-35.73,1629130737.0,64.0
-40.62,1629130737.0,64.0
-46.28,1629130737.0,64.0
-52.55,1629130737.0,64.0
-58.86,1629130737.0,64.0
-64.1,1629130737.0,64.0
-66.58,1629130737.0,64.0
-64.53,1629130737.0,64.0
-56.84,1629130737.0,64.0
-43.65,1629130737.0,64.0
-26.54,1629130737.0,64.0
-8.04,1629130737.0,64.0
9.22,1629130737.0,64.0
23.33,1629130737.0,64.0
33.45,1629130737.0,64.0
39.7,1629130737.0,64.0
42.65,1629130737.0,64.0
42.88,1629130737.0,64.0
40.79,1629130737.0,64.0
36.71,1629130737.0,64.0
31.16,1629130737.0,64.0
24.9,1629130737.0,64.0
18.83,1629130737.0,64.0
13.76,1629130737.0,64.0
10.05,1629130737.0,64.0
7.66,1629130737.0,64.0
6.17,1629130737.0,64.0
5.07,1629130737.0,64.0
4.05,1629130737.0,64.0
3.05,1629130737.0,64.0
2.26,1629130737.0,64.0
1.89,1629130737.0,64.0
2.03,1629130737.0,64.0
2.45,1629130737.0,64.0
2.68,1629130737.0,64.0
2.08,1629130737.0,64.0
0.12,1629130737.0,64.0
-3.43,1629130737.0,64.0
-8.31,1629130737.0,64.0
-13.83,1629130737.0,64.0
-19.08,1629130737.0,64.0
-23.23,1629130737.0,64.0
-25.95,1629130737.0,64.0
-27.47,1629130737.0,64.0
-28.55,1629130737.0,64.0
-30.16,1629130737.0,64.0
-33.05,1629130737.0,64.0
-37.55,1629130737.0,64.0
-43.32,1629130737.0,64.0
-49.36,1629130737.0,64.0
-54.21,1629130737.0,64.0
-56.2,1629130737.0,64.0
-53.91,1629130737.0,64.0
-46.56,1629130737.0,64.0
-34.39,1629130737.0,64.0
-18.69,1629130737.0,64.0
-1.45,1629130737.0,64.0
15.15,1629130737.0,64.0
29.35,1629130737.0,64.0
40.19,1629130737.0,64.0
47.4,1629130737.0,64.0
51.23,1629130737.0,64.0
52.08,1629130737.0,64.0
50.35,1629130737.0,64.0
46.47,1629130737.0,64.0
41.01,1629130737.0,64.0
34.72,1629130737.0,64.0
28.41,1629130737.0,64.0
22.77,1629130737.0,64.0
18.17,1629130737.0,64.0
14.67,1629130737.0,64.0
12.04,1629130737.0,64.0
9.98,1629130737.0,64.0
8.27,1629130737.0,64.0
6.83,1629130737.0,64.0
5.65,1629130737.0,64.0
4.73,1629130737.0,64.0
3.93,1629130737.0,64.0
2.96,1629130737.0,64.0
1.43,1629130737.0,64.0
-0.98,1629130737.0,64.0
-4.47,1629130737.0,64.0
-8.97,1629130737.0,64.0
-14.11,1629130737.0,64.0
-19.41,1629130737.0,64.0
-24.35,1629130737.0,64.0
-28.67,1629130737.0,64.0
-32.4,1629130737.0,64.0
-36.0,1629130737.0,64.0
-40.22,1629130737.0,64.0
-45.84,1629130737.0,64.0
-53.33,1629130737.0,64.0
-62.47,1629130737.0,64.0
-72.21,1629130737.0,64.0
-80.71,1629130737.0,64.0
-85.74,1629130737.0,64.0
-85.28,1629130737.0,64.0
-78.24,1629130737.0,64.0
-64.89,1629130737.0,64.0
-46.81,1629130737.0,64.0
-26.52,1629130737.0,64.0
-6.63,1629130737.0,64.0
10.8,1629130737.0,64.0
